SKU,DateKey,CustomerKey,ShippingKey,SupplierKey,InspectionKey,ProductsSold,RevenueGenerated,StockLevels,OrderQuantities,LeadTimes,ShippingTimes,ShippingCosts,ManufacturingLeadtime,ManufacturingCosts,DefectRates,ProductionVolumes,Costs,TransactionDate,PlannedShipDate,ActualShipDate,DeliveryStatus,UnitSalesPrice,UnitCOGS,UnfulfilledQty,StockoutFlag ,StockoutRate_PCT,StockoutRiskLevel,ForecastedSales,ActualSales,ForecastAccuracy
SKU2,486,3,3,3,1,24,28733.25,83,62,10,2,8.05,27,30.69,4.58,971,141.92,9/1/2021 0:00,9/24/2021 0:00,9/2/2021 0:00,Early,5.07,12,0,0,0.00,No Risk,62,24,0.39
SKU2,517,3,3,3,1,19,22747.16,71,61,10,2,8.05,27,30.69,4.58,971,141.92,9/1/2021 0:00,9/12/2021 0:00,9/2/2021 0:00,Early,6.35,1.84,0,0,0.00,No Risk,61,19,0.31
SKU2,547,3,3,3,1,25,29930.47,25,23,10,2,8.05,27,30.69,4.58,971,141.92,10/1/2021 0:00,10/24/2021 0:00,10/2/2021 0:00,Early,5.07,14.03,0,0,0.00,No Risk,23,25,0.91
SKU2,578,3,3,3,1,19,22747.16,60,38,10,2,8.05,27,30.69,4.58,971,141.92,10/1/2021 0:00,10/12/2021 0:00,10/2/2021 0:00,Early,6.35,2.15,0,0,0.00,No Risk,38,19,0.50
SKU2,609,3,3,3,1,15,17958.28,36,17,10,2,8.05,27,30.69,4.58,971,141.92,11/1/2021 0:00,11/24/2021 0:00,11/2/2021 0:00,Early,5.07,14.86,0,0,0.00,No Risk,17,15,0.88
SKU2,639,3,3,3,1,21,25141.59,94,10,10,2,8.05,27,30.69,4.58,971,141.92,11/1/2021 0:00,11/12/2021 0:00,11/2/2021 0:00,Early,6.35,3.17,0,0,0.00,No Risk,10,21,-0.10
SKU2,670,3,3,3,1,22,26338.81,10,38,10,2,8.05,27,30.69,4.58,971,141.92,12/1/2021 0:00,12/24/2021 0:00,12/2/2021 0:00,Early,5.07,32.13,28,1,73.68,High,38,22,0.58
SKU2,700,3,3,3,1,30,35916.56,40,45,10,2,8.05,27,30.69,4.58,971,141.92,12/1/2021 0:00,12/12/2021 0:00,12/2/2021 0:00,Early,6.35,2.26,5,1,11.11,Low,45,30,0.67
SKU2,731,3,3,3,1,21,25141.59,132,60,10,2,8.05,27,30.69,4.58,971,141.92,1/1/2022 0:00,1/24/2022 0:00,1/2/2022 0:00,Early,5.07,13.1,0,0,0.00,No Risk,60,21,0.35
SKU2,762,3,3,3,1,19,22747.16,65,46,10,2,8.05,27,30.69,4.58,971,141.92,1/1/2022 0:00,1/12/2022 0:00,1/2/2022 0:00,Early,6.35,2.95,0,0,0.00,No Risk,46,19,0.41
SKU2,790,3,3,3,1,18,21549.94,140,78,10,2,8.05,27,30.69,4.58,971,141.92,2/1/2022 0:00,2/24/2022 0:00,2/2/2022 0:00,Early,5.07,11.86,0,0,0.00,No Risk,78,18,0.23
SKU2,821,3,3,3,1,10,11972.19,141,62,10,2,8.05,27,30.69,4.58,971,141.92,2/1/2022 0:00,2/12/2022 0:00,2/2/2022 0:00,Early,6.35,11.52,0,0,0.00,No Risk,62,10,0.16
SKU2,851,3,3,3,1,25,29930.47,68,61,10,2,8.05,27,30.69,4.58,971,141.92,3/1/2022 0:00,3/24/2022 0:00,3/2/2022 0:00,Early,5.07,10.16,0,0,0.00,No Risk,61,25,0.41
SKU2,882,3,3,3,1,20,23944.37,58,97,10,2,8.05,27,30.69,4.58,971,141.92,3/1/2022 0:00,3/12/2022 0:00,3/2/2022 0:00,Early,6.35,1.67,39,1,40.21,Medium,97,20,0.21
SKU2,912,3,3,3,1,20,23944.37,65,92,10,2,8.05,27,30.69,4.58,971,141.92,4/1/2022 0:00,4/24/2022 0:00,4/2/2022 0:00,Early,5.07,17.47,27,1,29.35,Medium,92,20,0.22
SKU2,943,3,3,3,1,15,17958.28,67,21,10,2,8.05,27,30.69,4.58,971,141.92,4/1/2022 0:00,4/12/2022 0:00,4/2/2022 0:00,Early,6.35,1.56,0,0,0.00,No Risk,21,15,0.71
SKU2,974,3,3,3,1,19,22747.16,11,61,10,2,8.05,27,30.69,4.58,971,141.92,5/1/2022 0:00,5/24/2022 0:00,5/2/2022 0:00,Early,5.07,58.58,50,1,81.97,Critical,61,19,0.31
SKU2,1004,3,3,3,1,22,26338.81,67,10,10,2,8.05,27,30.69,4.58,971,141.92,5/1/2022 0:00,5/12/2022 0:00,5/2/2022 0:00,Early,6.35,2.08,0,0,0.00,No Risk,10,22,-0.20
SKU2,1035,3,3,3,1,18,21549.94,72,16,10,2,8.05,27,30.69,4.58,971,141.92,6/1/2022 0:00,6/24/2022 0:00,6/2/2022 0:00,Early,5.07,12.15,0,0,0.00,No Risk,16,18,0.88
SKU2,1065,3,3,3,1,20,23944.37,5,26,10,2,8.05,27,30.69,4.58,971,141.92,6/1/2022 0:00,6/12/2022 0:00,6/2/2022 0:00,Early,6.35,7.92,21,1,80.77,Critical,26,20,0.77
SKU2,1096,3,3,3,1,22,26338.81,14,52,10,2,8.05,27,30.69,4.58,971,141.92,7/1/2022 0:00,7/24/2022 0:00,7/2/2022 0:00,Early,5.07,41.5,38,1,73.08,High,52,22,0.42
SKU2,1127,3,3,3,1,12,14366.62,41,80,10,2,8.05,27,30.69,4.58,971,141.92,7/1/2022 0:00,7/12/2022 0:00,7/2/2022 0:00,Early,6.35,1.49,39,1,48.75,Medium,80,12,0.15
SKU2,1156,3,3,3,1,29,34719.34,30,26,10,2,8.05,27,30.69,4.58,971,141.92,8/1/2022 0:00,8/24/2022 0:00,8/2/2022 0:00,Early,5.07,24.29,0,0,0.00,No Risk,26,29,0.88
SKU2,1187,3,3,3,1,18,21549.94,5,68,10,2,8.05,27,30.69,4.58,971,141.92,8/1/2022 0:00,8/12/2022 0:00,8/2/2022 0:00,Early,6.35,4.53,63,1,92.65,Critical,68,18,0.26
SKU2,1217,3,3,3,1,19,22747.16,32,12,10,2,8.05,27,30.69,4.58,971,141.92,9/1/2022 0:00,9/24/2022 0:00,9/2/2022 0:00,Early,5.07,16.06,0,0,0.00,No Risk,12,19,0.42
SKU2,1248,3,3,3,1,29,34719.34,20,38,10,2,8.05,27,30.69,4.58,971,141.92,9/1/2022 0:00,9/12/2022 0:00,9/2/2022 0:00,Early,6.35,1.28,18,1,47.37,Medium,38,29,0.76
SKU2,1278,3,3,3,1,15,17958.28,123,31,10,2,8.05,27,30.69,4.58,971,141.92,10/1/2022 0:00,10/24/2022 0:00,10/2/2022 0:00,Early,5.07,13.1,0,0,0.00,No Risk,31,15,0.48
SKU2,1309,3,3,3,1,13,15563.84,93,47,10,2,8.05,27,30.69,4.58,971,141.92,10/1/2022 0:00,10/12/2022 0:00,10/2/2022 0:00,Early,6.35,5.28,0,0,0.00,No Risk,47,13,0.28
SKU2,1340,3,3,3,1,13,15563.84,148,63,10,2,8.05,27,30.69,4.58,971,141.92,11/1/2022 0:00,11/24/2022 0:00,11/2/2022 0:00,Early,5.07,76.61,0,0,0.00,No Risk,63,13,0.21
SKU2,1370,3,3,3,1,12,14366.62,99,59,10,2,8.05,27,30.69,4.58,971,141.92,11/1/2022 0:00,11/12/2022 0:00,11/2/2022 0:00,Early,6.35,1.46,0,0,0.00,No Risk,59,12,0.20
SKU2,1401,3,3,3,1,25,29930.47,54,78,10,2,8.05,27,30.69,4.58,971,141.92,12/1/2022 0:00,12/24/2022 0:00,12/2/2022 0:00,Early,5.07,25.54,24,1,30.77,Medium,78,25,0.32
SKU2,1431,3,3,3,1,25,29930.47,63,39,10,2,8.05,27,30.69,4.58,971,141.92,12/1/2022 0:00,12/12/2022 0:00,12/2/2022 0:00,Early,6.35,2.22,0,0,0.00,No Risk,39,25,0.64
SKU2,1462,3,3,3,1,14,16761.06,85,32,10,2,8.05,27,30.69,4.58,971,141.92,1/1/2023 0:00,1/24/2023 0:00,1/2/2023 0:00,Early,5.07,45.27,0,0,0.00,No Risk,32,14,0.44
SKU2,1493,3,3,3,1,23,27536.03,21,94,10,2,8.05,27,30.69,4.58,971,141.92,1/1/2023 0:00,1/12/2023 0:00,1/2/2023 0:00,Early,6.35,5.51,73,1,77.66,Critical,94,23,0.24
SKU2,1521,3,3,3,1,17,20352.72,59,99,10,2,8.05,27,30.69,4.58,971,141.92,2/1/2023 0:00,2/24/2023 0:00,2/2/2023 0:00,Early,5.07,33.2,40,1,40.40,Medium,99,17,0.17
SKU3,1,1,4,4,2,23,2152.26,103,56,13,6,1.73,18,35.62,4.75,937,254.78,2/1/2023 0:00,2/12/2023 0:00,2/2/2023 0:00,Early,6.35,10.56,0,0,0.00,No Risk,56,23,0.41
SKU3,32,1,4,4,2,18,1684.37,138,30,13,6,1.73,18,35.62,4.75,937,254.78,3/1/2023 0:00,3/24/2023 0:00,3/2/2023 0:00,Early,5.07,19.92,0,0,0.00,No Risk,30,18,0.60
SKU3,60,1,4,4,2,18,1684.37,46,29,13,6,1.73,18,35.62,4.75,937,254.78,3/1/2023 0:00,3/12/2023 0:00,3/2/2023 0:00,Early,6.35,2.15,0,0,0.00,No Risk,29,18,0.62
SKU3,91,1,4,4,2,26,2432.98,76,32,13,6,1.73,18,35.62,4.75,937,254.78,4/1/2023 0:00,4/24/2023 0:00,4/2/2023 0:00,Early,5.07,35.57,0,0,0.00,No Risk,32,26,0.81
SKU3,121,1,4,4,2,23,2152.26,17,77,13,6,1.73,18,35.62,4.75,937,254.78,4/1/2023 0:00,4/12/2023 0:00,4/2/2023 0:00,Early,6.35,2.01,60,1,77.92,Critical,77,23,0.30
SKU3,152,1,4,4,2,20,1871.53,21,30,13,6,1.73,18,35.62,4.75,937,254.78,5/1/2023 0:00,5/24/2023 0:00,5/2/2023 0:00,Early,5.07,17.47,9,1,30.00,Medium,30,20,0.67
SKU3,182,1,4,4,2,18,1684.37,144,30,13,6,1.73,18,35.62,4.75,937,254.78,5/1/2023 0:00,5/12/2023 0:00,5/2/2023 0:00,Early,6.35,8.45,0,0,0.00,No Risk,30,18,0.60
SKU3,213,1,4,4,2,27,2526.56,37,10,13,6,1.73,18,35.62,4.75,937,254.78,6/1/2023 0:00,6/24/2023 0:00,6/2/2023 0:00,Early,5.07,10.48,0,0,0.00,No Risk,10,27,-0.70
SKU3,244,1,4,4,2,30,2807.29,24,24,13,6,1.73,18,35.62,4.75,937,254.78,6/1/2023 0:00,6/12/2023 0:00,6/2/2023 0:00,Early,6.35,2.18,0,0,0.00,No Risk,24,30,0.75
SKU3,274,1,4,4,2,22,2058.68,31,26,13,6,1.73,18,35.62,4.75,937,254.78,7/1/2023 0:00,7/24/2023 0:00,7/2/2023 0:00,Early,5.07,13.83,0,0,0.00,No Risk,26,22,0.85
SKU3,305,1,4,4,2,17,1590.8,142,60,13,6,1.73,18,35.62,4.75,937,254.78,7/1/2023 0:00,7/12/2023 0:00,7/2/2023 0:00,Early,6.35,3.96,0,0,0.00,No Risk,60,17,0.28
SKU3,335,1,4,4,2,22,2058.68,12,72,13,6,1.73,18,35.62,4.75,937,254.78,8/1/2023 0:00,8/24/2023 0:00,8/2/2023 0:00,Early,5.07,34.34,60,1,83.33,Critical,72,22,0.31
SKU3,366,1,4,4,2,24,2245.83,10,23,13,6,1.73,18,35.62,4.75,937,254.78,8/1/2023 0:00,8/12/2023 0:00,8/2/2023 0:00,Early,6.35,1.46,13,1,56.52,High,23,24,0.96
SKU3,397,1,4,4,2,13,1216.49,12,68,13,6,1.73,18,35.62,4.75,937,254.78,9/1/2023 0:00,9/24/2023 0:00,9/2/2023 0:00,Early,5.07,13.64,56,1,82.35,Critical,68,13,0.19
SKU3,425,1,4,4,2,11,1029.34,96,92,13,6,1.73,18,35.62,4.75,937,254.78,9/1/2023 0:00,9/12/2023 0:00,9/2/2023 0:00,Early,6.35,1.46,0,0,0.00,No Risk,92,11,0.12
SKU3,456,1,4,4,2,19,1777.95,100,59,13,6,1.73,18,35.62,4.75,937,254.78,10/1/2023 0:00,10/24/2023 0:00,10/2/2023 0:00,Early,5.07,21.65,0,0,0.00,No Risk,59,19,0.32
SKU3,486,1,4,4,2,18,1684.37,37,43,13,6,1.73,18,35.62,4.75,937,254.78,10/1/2023 0:00,10/12/2023 0:00,10/2/2023 0:00,Early,6.35,4.37,6,1,13.95,Low,43,18,0.42
SKU3,517,1,4,4,2,22,2058.68,0,15,13,6,1.73,18,35.62,4.75,937,254.78,11/1/2023 0:00,11/24/2023 0:00,11/2/2023 0:00,Early,5.07,24.9,15,1,100.00,Critical,15,22,0.53
SKU3,547,1,4,4,2,12,1122.92,38,58,13,6,1.73,18,35.62,4.75,937,254.78,11/1/2023 0:00,11/12/2023 0:00,11/2/2023 0:00,Early,6.35,1.47,20,1,34.48,Medium,58,12,0.21
SKU3,578,1,4,4,2,23,2152.26,26,15,13,6,1.73,18,35.62,4.75,937,254.78,12/1/2023 0:00,12/24/2023 0:00,12/2/2023 0:00,Early,5.07,12,0,0,0.00,No Risk,15,23,0.47
SKU3,609,1,4,4,2,18,1684.37,35,78,13,6,1.73,18,35.62,4.75,937,254.78,12/1/2023 0:00,12/12/2023 0:00,12/2/2023 0:00,Early,6.35,1.84,43,1,55.13,High,78,18,0.23
SKU3,639,1,4,4,2,18,1684.37,142,16,13,6,1.73,18,35.62,4.75,937,254.78,1/1/2024 0:00,1/24/2024 0:00,1/2/2024 0:00,Early,5.07,36.89,0,0,0.00,No Risk,16,18,0.88
SKU3,670,1,4,4,2,24,2245.83,30,86,13,6,1.73,18,35.62,4.75,937,254.78,1/1/2024 0:00,1/12/2024 0:00,1/2/2024 0:00,Early,6.35,2.35,56,1,65.12,High,86,24,0.28
SKU3,700,1,4,4,2,19,1777.95,126,60,13,6,1.73,18,35.62,4.75,937,254.78,2/1/2024 0:00,2/24/2024 0:00,2/2/2024 0:00,Early,5.07,34.34,0,0,0.00,No Risk,60,19,0.32
SKU3,731,1,4,4,2,13,1216.49,5,10,13,6,1.73,18,35.62,4.75,937,254.78,2/1/2024 0:00,2/12/2024 0:00,2/2/2024 0:00,Early,6.35,1.81,5,1,50.00,High,10,13,0.70
SKU3,762,1,4,4,2,11,1029.34,88,22,13,6,1.73,18,35.62,4.75,937,254.78,3/1/2024 0:00,3/24/2024 0:00,3/2/2024 0:00,Early,5.07,10.94,0,0,0.00,No Risk,22,11,0.50
SKU3,790,1,4,4,2,14,1310.07,149,52,13,6,1.73,18,35.62,4.75,937,254.78,3/1/2024 0:00,3/12/2024 0:00,3/2/2024 0:00,Early,6.35,1.95,0,0,0.00,No Risk,52,14,0.27
SKU3,821,1,4,4,2,23,2152.26,30,36,13,6,1.73,18,35.62,4.75,937,254.78,4/1/2024 0:00,4/24/2024 0:00,4/2/2024 0:00,Early,5.07,49.8,6,1,16.67,Low,36,23,0.64
SKU3,851,1,4,4,2,32,2994.44,99,80,13,6,1.73,18,35.62,4.75,937,254.78,4/1/2024 0:00,4/12/2024 0:00,4/2/2024 0:00,Early,6.35,11.52,0,0,0.00,No Risk,80,32,0.40
SKU3,882,1,4,4,2,17,1590.8,72,12,13,6,1.73,18,35.62,4.75,937,254.78,5/1/2024 0:00,5/24/2024 0:00,5/2/2024 0:00,Early,5.07,10.48,0,0,0.00,No Risk,12,17,0.58
SKU3,912,1,4,4,2,12,1122.92,45,67,13,6,1.73,18,35.62,4.75,937,254.78,5/1/2024 0:00,5/12/2024 0:00,5/2/2024 0:00,Early,6.35,2.35,22,1,32.84,Medium,67,12,0.18
SKU3,943,1,4,4,2,22,2058.68,96,98,13,6,1.73,18,35.62,4.75,937,254.78,6/1/2024 0:00,6/24/2024 0:00,6/2/2024 0:00,Early,5.07,18.79,2,1,2.04,Low,98,22,0.22
SKU3,974,1,4,4,2,19,1777.95,0,26,13,6,1.73,18,35.62,4.75,937,254.78,6/1/2024 0:00,6/12/2024 0:00,6/2/2024 0:00,Early,6.35,2.59,26,1,100.00,Critical,26,19,0.73
SKU3,1004,1,4,4,2,21,1965.1,56,54,13,6,1.73,18,35.62,4.75,937,254.78,7/1/2024 0:00,7/24/2024 0:00,7/2/2024 0:00,Early,5.07,10.94,0,0,0.00,No Risk,54,21,0.39
SKU3,1035,1,4,4,2,9,842.19,8,87,13,6,1.73,18,35.62,4.75,937,254.78,7/1/2024 0:00,7/12/2024 0:00,7/2/2024 0:00,Early,6.35,3.84,79,1,90.80,Critical,87,9,0.10
SKU3,1065,1,4,4,2,19,1777.95,4,67,13,6,1.73,18,35.62,4.75,937,254.78,8/1/2024 0:00,8/24/2024 0:00,8/2/2024 0:00,Early,5.07,13.64,63,1,94.03,Critical,67,19,0.28
SKU3,1096,1,4,4,2,17,1590.8,78,65,13,6,1.73,18,35.62,4.75,937,254.78,8/1/2024 0:00,8/12/2024 0:00,8/2/2024 0:00,Early,6.35,3.33,0,0,0.00,No Risk,65,17,0.26
SKU3,1127,1,4,4,2,19,1777.95,113,63,13,6,1.73,18,35.62,4.75,937,254.78,9/1/2024 0:00,9/24/2024 0:00,9/2/2024 0:00,Early,5.07,23.16,0,0,0.00,No Risk,63,19,0.30
SKU3,1156,1,4,4,2,21,1965.1,8,96,13,6,1.73,18,35.62,4.75,937,254.78,9/1/2024 0:00,9/12/2024 0:00,9/2/2024 0:00,Early,6.35,1.67,88,1,91.67,Critical,96,21,0.22
SKU3,1187,1,4,4,2,23,2152.26,23,97,13,6,1.73,18,35.62,4.75,937,254.78,10/1/2024 0:00,10/24/2024 0:00,10/2/2024 0:00,Early,5.07,10.37,74,1,76.29,Critical,97,23,0.24
SKU3,1217,1,4,4,2,17,1590.8,149,38,13,6,1.73,18,35.62,4.75,937,254.78,10/1/2024 0:00,10/12/2024 0:00,10/2/2024 0:00,Early,6.35,1.65,0,0,0.00,No Risk,38,17,0.45
SKU3,1248,1,4,4,2,22,2058.68,102,63,13,6,1.73,18,35.62,4.75,937,254.78,11/1/2024 0:00,11/24/2024 0:00,11/2/2024 0:00,Early,5.07,13.46,0,0,0.00,No Risk,63,22,0.35
SKU3,1278,1,4,4,2,27,2526.56,59,36,13,6,1.73,18,35.62,4.75,937,254.78,11/1/2024 0:00,11/12/2024 0:00,11/2/2024 0:00,Early,6.35,1.69,0,0,0.00,No Risk,36,27,0.75
SKU3,1309,1,4,4,2,30,2807.29,85,54,13,6,1.73,18,35.62,4.75,937,254.78,12/1/2024 0:00,12/24/2024 0:00,12/2/2024 0:00,Early,5.07,15.56,0,0,0.00,No Risk,54,30,0.56
SKU3,1340,1,4,4,2,21,1965.1,115,96,13,6,1.73,18,35.62,4.75,937,254.78,12/1/2024 0:00,12/12/2024 0:00,12/2/2024 0:00,Early,6.35,1.36,0,0,0.00,No Risk,96,21,0.22
SKU3,1370,1,4,4,2,28,2620.14,83,40,13,6,1.73,18,35.62,4.75,937,254.78,1/1/2025 0:00,1/24/2025 0:00,1/2/2025 0:00,Early,5.07,12,0,0,0.00,No Risk,40,28,0.70
SKU3,1401,1,4,4,2,9,842.19,89,45,13,6,1.73,18,35.62,4.75,937,254.78,1/1/2025 0:00,1/12/2025 0:00,1/2/2025 0:00,Early,6.35,2.01,0,0,0.00,No Risk,45,9,0.20
SKU3,1431,1,4,4,2,18,1684.37,88,90,13,6,1.73,18,35.62,4.75,937,254.78,2/1/2025 0:00,2/24/2025 0:00,2/2/2025 0:00,Early,5.07,99.59,2,1,2.22,Low,90,18,0.20
SKU3,1462,1,4,4,2,21,1965.1,119,70,13,6,1.73,18,35.62,4.75,937,254.78,2/1/2025 0:00,2/12/2025 0:00,2/2/2025 0:00,Early,6.35,2.04,0,0,0.00,No Risk,70,21,0.30
SKU3,1493,1,4,4,2,25,2339.41,142,46,13,6,1.73,18,35.62,4.75,937,254.78,3/1/2025 0:00,3/24/2025 0:00,3/2/2025 0:00,Early,5.07,21.19,0,0,0.00,No Risk,46,25,0.54
SKU3,1521,1,4,4,2,19,1777.95,5,76,13,6,1.73,18,35.62,4.75,937,254.78,3/1/2025 0:00,3/12/2025 0:00,3/2/2025 0:00,Early,6.35,1.44,71,1,93.42,Critical,76,19,0.25
SKU4,1,1,5,5,2,25,77.11,51,45,3,8,3.89,3,92.07,3.15,414,923.44,1/1/2021 0:00,1/29/2021 0:00,1/2/2021 0:00,Early,64.07,43.44,0,0,0.00,No Risk,45,25,0.56
SKU4,32,1,5,5,2,19,58.6,139,14,3,8,3.89,3,92.07,3.15,414,923.44,2/1/2021 0:00,3/1/2021 0:00,2/2/2021 0:00,Early,64.07,40.88,0,0,0.00,No Risk,14,19,0.64
SKU4,60,1,5,5,2,30,92.53,18,55,3,8,3.89,3,92.07,3.15,414,923.44,3/1/2021 0:00,3/29/2021 0:00,3/2/2021 0:00,Early,64.07,24.82,37,1,67.27,High,55,30,0.55
SKU4,91,1,5,5,2,16,49.35,74,88,3,8,3.89,3,92.07,3.15,414,923.44,4/1/2021 0:00,4/29/2021 0:00,4/2/2021 0:00,Early,64.07,26.73,14,1,15.91,Low,88,16,0.18
SKU4,121,1,5,5,2,22,67.86,129,61,3,8,3.89,3,92.07,3.15,414,923.44,5/1/2021 0:00,5/29/2021 0:00,5/2/2021 0:00,Early,64.07,34.75,0,0,0.00,No Risk,61,22,0.36
SKU4,152,1,5,5,2,14,43.18,54,58,3,8,3.89,3,92.07,3.15,414,923.44,6/1/2021 0:00,6/29/2021 0:00,6/2/2021 0:00,Early,64.07,11.98,4,1,6.90,Low,58,14,0.24
SKU4,182,1,5,5,2,20,61.69,14,15,3,8,3.89,3,92.07,3.15,414,923.44,7/1/2021 0:00,7/29/2021 0:00,7/2/2021 0:00,Early,64.07,34.75,1,1,6.67,Low,15,20,0.67
SKU4,213,1,5,5,2,20,61.69,99,19,3,8,3.89,3,92.07,3.15,414,923.44,8/1/2021 0:00,8/29/2021 0:00,8/2/2021 0:00,Early,64.07,13.9,0,0,0.00,No Risk,19,20,0.95
SKU4,244,1,5,5,2,21,64.77,68,32,3,8,3.89,3,92.07,3.15,414,923.44,9/1/2021 0:00,9/29/2021 0:00,9/2/2021 0:00,Early,64.07,9.79,0,0,0.00,No Risk,32,21,0.66
SKU4,274,1,5,5,2,26,80.19,142,26,3,8,3.89,3,92.07,3.15,414,923.44,10/1/2021 0:00,10/29/2021 0:00,10/2/2021 0:00,Early,64.07,11.39,0,0,0.00,No Risk,26,26,1.00
SKU4,305,1,5,5,2,14,43.18,42,93,3,8,3.89,3,92.07,3.15,414,923.44,11/1/2021 0:00,11/29/2021 0:00,11/2/2021 0:00,Early,64.07,9.27,51,1,54.84,High,93,14,0.15
SKU4,335,1,5,5,2,24,74.03,16,53,3,8,3.89,3,92.07,3.15,414,923.44,12/1/2021 0:00,12/29/2021 0:00,12/2/2021 0:00,Early,64.07,9.03,37,1,69.81,High,53,24,0.45
SKU4,366,1,5,5,2,23,70.94,97,50,3,8,3.89,3,92.07,3.15,414,923.44,1/1/2022 0:00,1/29/2022 0:00,1/2/2022 0:00,Early,64.07,8.27,0,0,0.00,No Risk,50,23,0.46
SKU4,397,1,5,5,2,14,43.18,115,24,3,8,3.89,3,92.07,3.15,414,923.44,2/1/2022 0:00,3/1/2022 0:00,2/2/2022 0:00,Early,64.07,9.14,0,0,0.00,No Risk,24,14,0.58
SKU4,425,1,5,5,2,18,55.52,73,53,3,8,3.89,3,92.07,3.15,414,923.44,3/1/2022 0:00,3/29/2022 0:00,3/2/2022 0:00,Early,64.07,14.18,0,0,0.00,No Risk,53,18,0.34
SKU4,456,1,5,5,2,18,55.52,115,67,3,8,3.89,3,92.07,3.15,414,923.44,4/1/2022 0:00,4/29/2022 0:00,4/2/2022 0:00,Early,64.07,49.64,0,0,0.00,No Risk,67,18,0.27
SKU4,486,1,5,5,2,27,83.28,29,95,3,8,3.89,3,92.07,3.15,414,923.44,5/1/2022 0:00,5/29/2022 0:00,5/2/2022 0:00,Early,64.07,7.39,66,1,69.47,High,95,27,0.28
SKU4,517,1,5,5,2,20,61.69,66,59,3,8,3.89,3,92.07,3.15,414,923.44,6/1/2022 0:00,6/29/2022 0:00,6/2/2022 0:00,Early,64.07,22.42,0,0,0.00,No Risk,59,20,0.34
SKU4,547,1,5,5,2,19,58.6,50,61,3,8,3.89,3,92.07,3.15,414,923.44,7/1/2022 0:00,7/29/2022 0:00,7/2/2022 0:00,Early,64.07,15.11,11,1,18.03,Low,61,19,0.31
SKU4,578,1,5,5,2,20,61.69,59,79,3,8,3.89,3,92.07,3.15,414,923.44,8/1/2022 0:00,8/29/2022 0:00,8/2/2022 0:00,Early,64.07,34.75,20,1,25.32,Medium,79,20,0.25
SKU4,609,1,5,5,2,20,61.69,2,77,3,8,3.89,3,92.07,3.15,414,923.44,9/1/2022 0:00,9/29/2022 0:00,9/2/2022 0:00,Early,64.07,13.11,75,1,97.40,Critical,77,20,0.26
SKU4,639,1,5,5,2,22,67.86,103,72,3,8,3.89,3,92.07,3.15,414,923.44,10/1/2022 0:00,10/29/2022 0:00,10/2/2022 0:00,Early,64.07,7.32,0,0,0.00,No Risk,72,22,0.31
SKU4,670,1,5,5,2,12,37.01,4,67,3,8,3.89,3,92.07,3.15,414,923.44,11/1/2022 0:00,11/29/2022 0:00,11/2/2022 0:00,Early,64.07,11.21,63,1,94.03,Critical,67,12,0.18
SKU4,700,1,5,5,2,14,43.18,27,32,3,8,3.89,3,92.07,3.15,414,923.44,12/1/2022 0:00,12/29/2022 0:00,12/2/2022 0:00,Early,64.07,8.08,5,1,15.63,Low,32,14,0.44
SKU4,731,1,5,5,2,14,43.18,107,53,3,8,3.89,3,92.07,3.15,414,923.44,1/1/2023 0:00,1/29/2023 0:00,1/2/2023 0:00,Early,64.07,9.93,0,0,0.00,No Risk,53,14,0.26
SKU4,762,1,5,5,2,15,46.27,138,92,3,8,3.89,3,92.07,3.15,414,923.44,2/1/2023 0:00,3/1/2023 0:00,2/2/2023 0:00,Early,64.07,9.14,0,0,0.00,No Risk,92,15,0.16
SKU4,790,1,5,5,2,27,83.28,100,53,3,8,3.89,3,92.07,3.15,414,923.44,3/1/2023 0:00,3/29/2023 0:00,3/2/2023 0:00,Early,64.07,31.59,0,0,0.00,No Risk,53,27,0.51
SKU4,821,1,5,5,2,22,67.86,75,61,3,8,3.89,3,92.07,3.15,414,923.44,4/1/2023 0:00,4/29/2023 0:00,4/2/2023 0:00,Early,64.07,34.75,0,0,0.00,No Risk,61,22,0.36
SKU4,851,1,5,5,2,15,46.27,14,76,3,8,3.89,3,92.07,3.15,414,923.44,5/1/2023 0:00,5/29/2023 0:00,5/2/2023 0:00,Early,64.07,34.75,62,1,81.58,Critical,76,15,0.20
SKU4,882,1,5,5,2,15,46.27,82,37,3,8,3.89,3,92.07,3.15,414,923.44,6/1/2023 0:00,6/29/2023 0:00,6/2/2023 0:00,Early,64.07,7.39,0,0,0.00,No Risk,37,15,0.41
SKU4,912,1,5,5,2,15,46.27,47,76,3,8,3.89,3,92.07,3.15,414,923.44,7/1/2023 0:00,7/29/2023 0:00,7/2/2023 0:00,Early,64.07,7.39,29,1,38.16,Medium,76,15,0.20
SKU4,943,1,5,5,2,14,43.18,126,87,3,8,3.89,3,92.07,3.15,414,923.44,8/1/2023 0:00,8/29/2023 0:00,8/2/2023 0:00,Early,64.07,43.44,0,0,0.00,No Risk,87,14,0.16
SKU4,974,1,5,5,2,16,49.35,45,27,3,8,3.89,3,92.07,3.15,414,923.44,9/1/2023 0:00,9/29/2023 0:00,9/2/2023 0:00,Early,64.07,26.73,0,0,0.00,No Risk,27,16,0.59
SKU4,1004,1,5,5,2,20,61.69,27,36,3,8,3.89,3,92.07,3.15,414,923.44,10/1/2023 0:00,10/29/2023 0:00,10/2/2023 0:00,Early,64.07,12.19,9,1,25.00,Medium,36,20,0.56
